microrregion_code,microrregion_name,uf,macroregion,start_year,end_year,homicides_start,population_start,rate_start_per_100k,homicides_end,population_end,rate_end_per_100k,delta_rate_per_100k,rate_average_2015_2017_per_100k,rate_average_2022_2024_per_100k,delta_average_rate_per_100k,visual_scale_limit,visual_value_clipped,visually_clipped
24014,Borborema Potiguar,RN,Nordeste,2016,2024,53,143433.0,36.9510503161755,33,134951.0,24.45332009396003,-12.497730222215466,40.90388284756099,25.825021688003652,-15.078861159557341,45.0,-12.497730222215466,0
24015,Agreste Potiguar,RN,Nordeste,2016,2024,85,249855.0,34.01973144423766,48,243226.0,19.734732306579065,-14.284999137658591,38.55847345802797,29.09591070200497,-9.462562756022997,45.0,-14.284999137658591,0
24016,Litoral Nordeste,RN,Nordeste,2016,2024,38,91397.0,41.576857008435724,26,91572.0,28.39295854628052,-13.183898462155202,40.1210927526717,30.02735825974777,-10.093734492923929,45.0,-13.183898462155202,0
24017,Macaíba,RN,Nordeste,2016,2024,302,322897.0,93.52827681892369,98,376291.0,26.043673646194037,-67.48460317272965,96.42863042436856,36.485010438261405,-59.94361998610716,45.0,-45.0,1
24018,Natal,RN,Nordeste,2016,2024,719,1154218.0,62.29325829262756,208,1121659.0,18.543960330189478,-43.749297962438085,60.53777531185186,23.011522524623093,-37.52625278722877,45.0,-43.749297962438085,0
24019,Litoral Sul,RN,Nordeste,2016,2024,45,141335.0,31.83924717868893,44,144002.0,30.555131178733628,-1.2841159999553007,32.78518392724048,29.96594028755505,-2.819243639685432,45.0,-1.2841159999553007,0
25001,Catolé do Rocha,PB,Nordeste,2016,2024,53,122649.0,43.21274531386314,47,122097.0,38.49398429117833,-4.718761022684809,42.67255203605151,57.79150325980198,15.118951223750464,45.0,-4.718761022684809,0
25002,Cajazeiras,PB,Nordeste,2016,2024,31,176608.0,17.552998731654284,30,179110.0,16.749483557590306,-0.8035151740639783,18.12059254337617,18.92407189254912,0.8034793491729495,45.0,-0.8035151740639783,0
25003,Sousa,PB,Nordeste,2016,2024,47,189080.0,24.857203300190395,29,189703.0,15.287053973843323,-9.570149326347073,24.329570477300333,19.829944824518385,-4.499625652781948,45.0,-9.570149326347073,0
25004,Patos,PB,Nordeste,2016,2024,31,134060.0,23.12397433984783,33,133079.0,24.797300851373997,1.6733265115261666,31.352564565132464,32.432377216638066,1.079812651505602,45.0,1.6733265115261666,0
25005,Piancó,PB,Nordeste,2016,2024,12,71256.0,16.84068710003368,6,69117.0,8.680932332132471,-8.159754767901209,18.711611958591202,19.004458738396316,0.29284677980511375,45.0,-8.159754767901209,0
25006,Itaporanga,PB,Nordeste,2016,2024,21,85957.0,24.430820061193387,12,83478.0,14.37504492201538,-10.055775139178007,20.94135257869489,21.406486973344883,0.4651343946499935,45.0,-10.055775139178007,0
25007,Serra do Teixeira,PB,Nordeste,2016,2024,20,121726.0,16.43034355848381,29,117281.0,24.72693786717371,8.296594308689901,17.800806239593374,25.61213727530026,7.8113310357068855,45.0,8.296594308689901,0
25008,Seridó Ocidental Paraibano,PB,Nordeste,2016,2024,4,41036.0,9.747538746466518,7,40500.0,17.28395061728395,7.536411870817432,21.12138296316756,15.02196963058473,-6.099413332582829,45.0,7.536411870817432,0
25009,Seridó Oriental Paraibano,PB,Nordeste,2016,2024,19,78765.0,24.12238938614867,14,77073.0,18.164597200057088,-5.957792186091581,25.817701632017336,19.7399589408854,-6.0777426911319345,45.0,-5.957792186091581,0
25010,Cariri Ocidental,PB,Nordeste,2016,2024,30,127710.0,23.49072116513977,30,129240.0,23.212627669452182,-0.2780934956875889,21.9109476484858,24.914373233046426,3.0034255845606275,45.0,-0.2780934956875889,0
25011,Cariri Oriental,PB,Nordeste,2016,2024,15,66666.0,22.500225002250023,7,68456.0,10.225546336332826,-12.274678665917197,30.501830109806587,13.357079252003562,-17.144750857803025,45.0,-12.274678665917197,0
25012,Curimataú Ocidental,PB,Nordeste,2016,2024,40,127609.0,31.34575147520943,13,121794.0,10.673760612181225,-20.671990863028206,28.2138294787495,13.857997103678604,-14.355832375070895,45.0,-20.671990863028206,0
25013,Curimataú Oriental,PB,Nordeste,2016,2024,27,96262.0,28.048451102200247,12,90158.0,13.309966946915415,-14.738484155284832,19.39179034704379,13.453593510883396,-5.938196836160396,45.0,-14.738484155284832,0
25014,Esperança,PB,Nordeste,2016,2024,14,57342.0,24.414914024624185,2,57363.0,3.4865679967923575,-20.92834602783183,27.90551657180729,5.3298274912501995,-22.57568908055709,45.0,-20.92834602783183,0
25015,Brejo Paraibano,PB,Nordeste,2016,2024,28,116041.0,24.12940253875785,13,116353.0,11.172896272549913,-12.956506266207938,27.57598476426842,12.77139208173691,-14.80459268253151,45.0,-12.956506266207938,0
25016,Guarabira,PB,Nordeste,2016,2024,43,170916.0,25.15855742001919,29,170193.0,17.039478709465136,-8.119078710554053,24.769516721374142,22.664106020302267,-2.1054107010718752,45.0,-8.119078710554053,0
25017,Campina Grande,PB,Nordeste,2016,2024,177,531857.0,33.27962215407525,53,574583.0,9.224080768139677,-24.05554138593557,35.85213376606608,11.705079529182486,-24.147054236883598,45.0,-24.05554138593557,0
25018,Itabaiana,PB,Nordeste,2016,2024,33,111394.0,29.62457582993698,22,111764.0,19.684334848430623,-9.940240981506356,29.026968148139282,25.693808396736586,-3.3331597514026967,45.0,-9.940240981506356,0
25019,Umbuzeiro,PB,Nordeste,2016,2024,19,54547.0,34.83234641685152,9,53890.0,16.700686583781778,-18.131659833069744,32.99886337248384,28.791477722594113,-4.207385649889726,45.0,-18.131659833069744,0
25020,Litoral Norte,PB,Nordeste,2016,2024,42,151525.0,27.718198317109387,59,158867.0,37.137983344558656,9.419785027449269,27.060860535365023,33.58856362893409,6.527703093569066,45.0,9.419785027449269,0
25021,Sapé,PB,Nordeste,2016,2024,42,139528.0,30.10148500659366,63,143130.0,44.01592957451268,13.914444567919023,36.55459775607332,40.52656089471271,3.9719631386393885,45.0,13.914444567919023,0
25022,João Pessoa,PB,Nordeste,2016,2024,542,1138419.0,47.60988704510378,457,1244833.0,36.71175169681395,-10.898135348289834,49.608578359883,33.00110293159798,-16.60747542828502,45.0,-10.898135348289834,0
25023,Litoral Sul,PB,Nordeste,2016,2024,52,88462.0,58.78230200538084,75,92978.0,80.66424315429457,21.881941148913725,59.54220336300394,73.86523616763752,14.323032804633577,45.0,21.881941148913725,0
26001,Araripina,PE,Nordeste,2016,2024,118,328785.0,35.88971516340466,60,335464.0,17.885674766890038,-18.004040396514622,34.57443033302984,20.46107661909721,-14.113353713932629,45.0,-18.004040396514622,0
26002,Salgueiro,PE,Nordeste,2016,2024,48,170461.0,28.158933715043325,46,175092.0,26.271902771114615,-1.8870309439287105,29.92050532408992,17.105031697761866,-12.815473626328053,45.0,-1.8870309439287105,0
26003,Pajeú,PE,Nordeste,2016,2024,81,329371.0,24.592329015001322,63,344414.0,18.291939352058858,-6.3003896629424645,24.188471713657073,21.77908386283731,-2.409387850819762,45.0,-6.3003896629424645,0
26004,Sertão do Moxotó,PE,Nordeste,2016,2024,86,229591.0,37.457914291065414,72,250677.0,28.722220227623595,-8.73569406344182,31.94405724375058,24.685262898049864,-7.258794345700718,45.0,-8.73569406344182,0
26005,Petrolina,PE,Nordeste,2016,2024,182,500416.0,36.369740376007165,215,573882.0,37.46414768192764,1.0944073059204769,37.17519175536859,36.38448345403646,-0.7907083013321241,45.0,1.0944073059204769,0
26006,Itaparica,PE,Nordeste,2016,2024,42,145717.0,28.822992512884564,32,142769.0,22.413829332698274,-6.40916318018629,32.25747412538777,19.536857353542068,-12.720616771845705,45.0,-6.40916318018629,0
26007,Vale do Ipanema,PE,Nordeste,2016,2024,74,193562.0,38.230644444674056,43,200052.0,21.494411453022213,-16.736232991651843,35.47821534243367,23.220535767252265,-12.257679575181406,45.0,-16.736232991651843,0
26008,Vale do Ipojuca,PE,Nordeste,2016,2024,529,923152.0,57.30367263462572,322,985135.0,32.68587553990062,-24.6177970947251,58.82607847810543,35.347811352411426,-23.478267125694003,45.0,-24.6177970947251,0
26009,Alto Capibaribe,PE,Nordeste,2016,2024,159,309912.0,51.304886548439555,101,313754.0,32.19082465880913,-19.114061889630428,55.186272495398455,33.5438536878091,-21.642418807589358,45.0,-19.114061889630428,0
26010,Médio Capibaribe,PE,Nordeste,2016,2024,87,259209.0,33.5636494103214,56,252151.0,22.208914499645054,-11.354734910676349,36.65019765387296,24.903398371586974,-11.746799282285984,45.0,-11.354734910676349,0
26011,Garanhuns,PE,Nordeste,2016,2024,181,465328.0,38.897293951793145,169,481239.0,35.11768580684441,-3.7796081449487318,40.40369306947716,37.535583556156595,-2.8681095133205616,45.0,-3.7796081449487318,0
26012,Brejo Pernambucano,PE,Nordeste,2016,2024,133,223671.0,59.46233530497919,76,216708.0,35.070232755597395,-24.392102549381796,64.9775484686312,37.47370985043305,-27.503838618198145,45.0,-24.392102549381796,0
26013,Mata Setentrional Pernambucana,PE,Nordeste,2016,2024,313,562738.0,55.62091061915137,261,566178.0,46.098576772675735,-9.522333846475632,56.690014027372335,49.07638956549352,-7.613624461878814,45.0,-9.522333846475632,0
26014,Vitória de Santo Antão,PE,Nordeste,2016,2024,101,228636.0,44.175020556692736,96,235701.0,40.729568393854926,-3.4454521628378103,49.7181665223236,45.630945603567035,-4.0872209187565645,45.0,-3.4454521628378103,0
26015,Mata Meridional Pernambucana,PE,Nordeste,2016,2024,374,596357.0,62.714112519849685,202,508174.0,39.75016431379803,-22.963948206051654,59.47666127985502,49.804659865134575,-9.672001414720448,45.0,-22.963948206051654,0
26016,Itamaracá,PE,Nordeste,2016,2024,101,185421.0,54.470637090728665,71,197240.0,35.99675522206449,-18.473881868664172,57.35563550583535,34.20423924215907,-23.151396263676283,45.0,-18.473881868664172,0
26017,Recife,PE,Nordeste,2016,2024,1532,3459434.0,44.28470090772074,1429,3434476.0,41.60751159711118,-2.677189310609563,45.75230599620202,40.55542649890968,-5.196879497292336,45.0,-2.677189310609563,0
26018,Suape,PE,Nordeste,2016,2024,210,295601.0,71.04170824861892,159,322607.0,49.28597333597845,-21.75573491264047,82.668489207984,55.14851965692714,-27.519969551056853,45.0,-21.75573491264047,0
26019,Fernando de Noronha,PE,Nordeste,2016,2024,1,2974.0,33.62474781439139,0,3316.0,0.0,-33.62474781439139,11.210762331838565,0.0,-11.210762331838565,45.0,-33.62474781439139,0
27001,Serrana do Sertão Alagoano,AL,Nordeste,2016,2024,28,93302.0,30.01007481082935,19,83660.0,22.71097298589529,-7.299101824934063,27.15265149214538,28.948622226510906,1.7959707343655253,45.0,-7.299101824934063,0
27002,Alagoana do Sertão do São Francisco,AL,Nordeste,2016,2024,33,86817.0,38.010988631258854,26,84384.0,30.81152825180129,-7.199460379457566,38.016097321209145,24.80099203968159,-13.215105281527556,45.0,-7.199460379457566,0
27003,Santana do Ipanema,AL,Nordeste,2016,2024,80,180328.0,44.36360409919702,36,173698.0,20.725627238079884,-23.637976861117135,38.82044987355625,23.887553710581894,-14.932896162974355,45.0,-23.637976861117135,0
27004,Batalha,AL,Nordeste,2016,2024,39,97307.0,40.07933653282909,34,90613.0,37.52220983744054,-2.557126695388547,35.97073010304758,32.31990014265335,-3.6508299603942262,45.0,-2.557126695388547,0
27005,Palmeira dos Índios,AL,Nordeste,2016,2024,87,181950.0,47.81533388293487,51,175299.0,29.09314941899269,-18.72218446394218,45.98341299516899,32.31092340003231,-13.672489595136682,45.0,-18.72218446394218,0
27006,Arapiraca,AL,Nordeste,2016,2024,271,442594.0,61.2299308169564,140,445782.0,31.405485192313733,-29.824445624642664,53.554642306209026,31.523324791651714,-22.031317514557312,45.0,-29.824445624642664,0
27007,Traipu,AL,Nordeste,2016,2024,11,40171.0,27.382937940305194,9,35065.0,25.66661913589049,-1.7163188044147049,29.044679014804487,24.934666378958976,-4.110012635845511,45.0,-1.7163188044147049,0
27008,Serrana dos Quilombos,AL,Nordeste,2016,2024,98,153723.0,63.751032701677694,35,140846.0,24.849835991082458,-38.90119671059524,61.15093873196373,33.246509714438794,-27.904429017524933,45.0,-38.90119671059524,0
27009,Mata Alagoana,AL,Nordeste,2016,2024,186,320602.0,58.015857667762525,91,272086.0,33.44530773358424,-24.57054993417829,60.620176640747985,35.787501493725735,-24.83267514702225,45.0,-24.57054993417829,0
27010,Litoral Norte Alagoano,AL,Nordeste,2016,2024,30,72418.0,41.426164765665995,53,74946.0,70.71758332666187,29.291418560995872,44.65395486728108,63.09716964124752,18.44321477396644,45.0,29.291418560995872,0
27011,Maceió,AL,Nordeste,2016,2024,727,1248937.0,58.209501359956505,525,1267533.0,41.419039977657384,-16.79046138229912,59.6607266649814,42.81059164558935,-16.85013501939205,45.0,-16.79046138229912,0
27012,São Miguel dos Campos,AL,Nordeste,2016,2024,168,308747.0,54.413484179603365,88,253377.0,34.730855602521146,-19.68262857708222,53.2331872750007,31.939697850458334,-21.29348942454237,45.0,-19.68262857708222,0
27013,Penedo,AL,Nordeste,2016,2024,62,132067.0,46.94586838498641,43,122815.0,35.01200993364003,-11.933858451346381,50.98756862497633,32.95028625561184,-18.03728236936449,45.0,-11.933858451346381,0
28001,Sergipana do Sertão do São Francisco,SE,Nordeste,2016,2024,58,170971.0,33.92388182791234,28,176255.0,15.886074153924712,-18.03780767398763,35.876118204010325,20.21357081391387,-15.662547390096456,45.0,-18.03780767398763,0
28002,Carira,SE,Nordeste,2016,2024,35,73944.0,47.333116953370116,22,70644.0,31.142064435762414,-16.1910525176077,55.45111510840017,27.65203254358175,-27.799082564818416,45.0,-16.1910525176077,0
28003,Nossa Senhora das Dores,SE,Nordeste,2016,2024,17,67143.0,25.319095065755178,14,65165.0,21.48392542008747,-3.8351696456677082,38.228387308175414,33.087503522009655,-5.140883786165759,45.0,-3.8351696456677082,0
28004,Agreste de Itabaiana,SE,Nordeste,2016,2024,165,172695.0,95.54416746286806,54,186204.0,29.000451118128503,-66.54371634473955,83.77488876663675,38.83792550776485,-44.9369632588719,45.0,-45.0,1
28005,Tobias Barreto,SE,Nordeste,2016,2024,54,116034.0,46.53808366513263,17,119112.0,14.272281550137686,-32.26580211499495,44.52935346251634,17.634502187958194,-26.894851274558146,45.0,-32.26580211499495,0
28006,Agreste de Lagarto,SE,Nordeste,2016,2024,58,123183.0,47.08441911627416,18,124137.0,14.500108750815631,-32.584310365458535,40.321598575483925,21.308942789586485,-19.01265578589744,45.0,-32.584310365458535,0
28007,Propriá,SE,Nordeste,2016,2024,41,95315.0,43.015265173372505,18,89192.0,20.181182168804376,-22.83408300456813,47.91248452461723,29.43873911615847,-18.473745408458758,45.0,-22.83408300456813,0
28008,Cotinguiba,SE,Nordeste,2016,2024,27,51381.0,52.54860746190226,9,49171.0,18.30347155843892,-34.245135903463336,55.7963304180832,33.01453671319653,-22.781793704886674,45.0,-34.245135903463336,0
28009,Japaratuba,SE,Nordeste,2016,2024,25,59078.0,42.3169369308372,15,54248.0,27.65078896917859,-14.666147961658613,42.88382433431327,24.801125971119088,-18.08269836319418,45.0,-14.666147961658613,0
28010,Baixo Cotinguiba,SE,Nordeste,2016,2024,87,98604.0,88.23171473773884,32,87106.0,36.73684935595711,-51.49486538178173,68.29215519223227,35.48869280100294,-32.80346239122933,45.0,-45.0,1
28011,Aracaju,SE,Nordeste,2016,2024,752,938550.0,80.12359490703746,241,976043.0,24.69153510654756,-55.432059800489895,73.27641476226722,32.70006650061601,-40.57634826165121,45.0,-45.0,1
28012,Boquim,SE,Nordeste,2016,2024,68,164786.0,41.265641498671,41,160045.0,25.617794995157613,-15.647846503513389,39.24424485172149,29.28958017917216,-9.954664672549331,45.0,-15.647846503513389,0
28013,Estância,SE,Nordeste,2016,2024,67,134095.0,49.9645773518774,17,133755.0,12.709805240925572,-37.25477211095183,43.75268793146738,20.500438481600856,-23.25224944986652,45.0,-37.25477211095183,0
29001,Barreiras,BA,Nordeste,2016,2024,64,337316.0,18.973306928814523,118,389526.0,30.29322817989043,11.319921251075908,18.880756653736807,32.77735517665757,13.896598522920765,45.0,11.319921251075908,0
29002,Cotegipe,BA,Nordeste,2016,2024,16,123104.0,12.997140629061606,17,120655.0,14.089760059674278,1.0926194306126717,12.185743222018825,13.513114054905472,1.327370832886647,45.0,1.0926194306126717,0
29003,Santa Maria da Vitória,BA,Nordeste,2016,2024,36,190215.0,18.925952211970664,31,187971.0,16.491905666299587,-2.4340465456710767,16.99866639328605,23.3259558217246,6.327289428438551,45.0,-2.4340465456710767,0
29004,Juazeiro,BA,Nordeste,2016,2024,185,501662.0,36.87741945772253,296,545818.0,54.23053105613959,17.35311159841706,37.14786778548867,52.13108609992818,14.983218314439512,45.0,17.35311159841706,0
29005,Paulo Afonso,BA,Nordeste,2016,2024,91,184822.0,49.23656274685914,72,182625.0,39.42505133470226,-9.811511412156882,45.45020046784849,35.87433891721155,-9.575861550636937,45.0,-9.811511412156882,0
29006,Barra,BA,Nordeste,2016,2024,70,187403.0,37.35265710794384,34,180100.0,18.878400888395337,-18.474256219548504,31.46778552126298,23.823231621369438,-7.644553899893541,45.0,-18.474256219548504,0
29007,Bom Jesus da Lapa,BA,Nordeste,2016,2024,60,185237.0,32.39093701582297,44,185629.0,23.703192927829164,-8.687744087993806,28.075126158098954,23.16851509125361,-4.906611066845343,45.0,-8.687744087993806,0
29008,Senhor do Bonfim,BA,Nordeste,2016,2024,60,310949.0,19.295768759507187,107,301608.0,35.476512559348556,16.18074379984137,18.75531177222692,40.750969246564246,21.995657474337325,45.0,16.18074379984137,0
29009,Irecê,BA,Nordeste,2016,2024,151,406243.0,37.16987123470435,85,402592.0,21.11318655114856,-16.056684683555794,37.18686687922559,22.863641579093013,-14.323225300132577,45.0,-16.056684683555794,0
29010,Jacobina,BA,Nordeste,2016,2024,119,350433.0,33.957989116321805,142,346551.0,40.97520999795124,7.017220881629434,31.303163046663595,44.54157254316191,13.238409496498317,45.0,7.017220881629434,0
29011,Itaberaba,BA,Nordeste,2016,2024,91,264951.0,34.345973406403445,78,243496.0,32.03338042514046,-2.3125929812629877,29.063952018057396,34.3876560844572,5.323704066399802,45.0,-2.3125929812629877,0
29012,Feira de Santana,BA,Nordeste,2016,2024,398,1091035.0,36.479123034549765,595,1127787.0,52.75818926800894,16.279066233459176,34.48078750695041,56.417232320056144,21.93644481310573,45.0,16.279066233459176,0
29013,Jeremoabo,BA,Nordeste,2016,2024,38,103119.0,36.85062888507453,31,101162.0,30.643917676597933,-6.2067112084765945,26.51953713705426,28.733327987597892,2.2137908505436314,45.0,-6.2067112084765945,0
29014,Euclides da Cunha,BA,Nordeste,2016,2024,75,313827.0,23.898517335984476,60,320307.0,18.73202895971677,-5.166488376267704,22.12953933499146,20.864237153990313,-1.2653021810011467,45.0,-5.166488376267704,0
29015,Ribeira do Pombal,BA,Nordeste,2016,2024,101,340063.0,29.700379047411804,91,314574.0,28.928010579386726,-0.7723684680250784,27.39790597510031,31.44536853485654,4.04746255975623,45.0,-0.7723684680250784,0
29016,Serrinha,BA,Nordeste,2016,2024,80,451299.0,17.726606972317686,111,443438.0,25.03168424898182,7.305077276664132,21.63054439576957,32.087191184773474,10.456646789003905,45.0,7.305077276664132,0
29017,Alagoinhas,BA,Nordeste,2016,2024,217,338298.0,64.1446298825296,106,322546.0,32.86352954307293,-31.28110033945667,59.76826482667203,41.08448208404212,-18.68378274262991,45.0,-31.28110033945667,0
29018,Entre Rios,BA,Nordeste,2016,2024,64,127570.0,50.16853492200361,44,116651.0,37.7193508842616,-12.449184037742008,50.2082859361884,40.243737068418724,-9.964548867769679,45.0,-12.449184037742008,0
29019,Catu,BA,Nordeste,2016,2024,181,234071.0,77.32696489526683,68,213506.0,31.849222035914682,-45.47774285935215,72.47336354717959,45.11786444234001,-27.35549910483958,45.0,-45.0,1
29020,Santo Antônio de Jesus,BA,Nordeste,2016,2024,273,588529.0,46.3868390512617,249,564958.0,44.07407276293105,-2.31276628833065,48.95012186540756,48.32218970616855,-0.627932159239009,45.0,-2.31276628833065,0
29021,Salvador,BA,Nordeste,2016,2024,2503,3854538.0,64.93644633935376,1850,3502264.0,52.82297393914337,-12.113472400210398,63.63278597777999,60.358116328850386,-3.2746696489296028,45.0,-12.113472400210398,0
29022,Boquira,BA,Nordeste,2016,2024,16,200064.0,7.99744081893794,12,186614.0,6.430385715969863,-1.5670551029680766,8.164693532396338,8.54013636962437,0.3754428372280323,45.0,-1.5670551029680766,0
29023,Seabra,BA,Nordeste,2016,2024,48,271594.0,17.67343903031731,63,278550.0,22.617124394184167,4.943685363866855,15.338985442689255,23.91454211582691,8.575556673137656,45.0,4.943685363866855,0
29024,Jequié,BA,Nordeste,2016,2024,209,537482.0,38.88502312635586,270,525768.0,51.353448669375084,12.468425543019222,37.39687950018419,48.44932996778897,11.052450467604778,45.0,12.468425543019222,0
29025,Livramento do Brumado,BA,Nordeste,2016,2024,13,104650.0,12.422360248447205,1,101316.0,0.9870109360811717,-11.435349312366034,10.51782771798198,4.700628709089841,-5.817199008892139,45.0,-11.435349312366034,0
29026,Guanambi,BA,Nordeste,2016,2024,49,406639.0,12.050000122959185,38,395576.0,9.606245070479503,-2.4437550524796823,11.80505912367111,9.199102098856818,-2.605957024814293,45.0,-2.4437550524796823,0
29027,Brumado,BA,Nordeste,2016,2024,34,242336.0,14.030106958933052,29,241206.0,12.022918169531438,-2.0071887894016136,11.965802561506976,12.939003148256363,0.9732005867493871,45.0,-2.0071887894016136,0
29028,Vitória da Conquista,BA,Nordeste,2016,2024,312,669534.0,46.59957522694889,189,707359.0,26.71910585713902,-19.880469369809873,43.95525534415171,27.33509176211612,-16.620163582035588,45.0,-19.880469369809873,0
29029,Itapetinga,BA,Nordeste,2016,2024,65,206947.0,31.40900810352409,53,200122.0,26.48384485463867,-4.925163248885422,35.00439160601112,31.170617627153675,-3.833773978857444,45.0,-4.925163248885422,0
29030,Valença,BA,Nordeste,2016,2024,175,291138.0,60.1089517685771,137,273503.0,50.090858235558656,-10.018093533018444,55.99463184388376,54.001962237199265,-1.992669606684494,45.0,-10.018093533018444,0
29031,Ilhéus-Itabuna,BA,Nordeste,2016,2024,655,1049348.0,62.419712049768044,491,987326.0,49.730281588857174,-12.68943046091087,58.12719882805403,54.62871589795521,-3.4984829300988167,45.0,-12.68943046091087,0
29032,Porto Seguro,BA,Nordeste,2016,2024,612,812150.0,75.35553777011636,482,839409.0,57.42135240389369,-17.934185366222664,69.49832309125914,59.36737456960182,-10.130948521657317,45.0,-17.934185366222664,0
31001,Unaí,MG,Sudeste,2016,2024,33,158634.0,20.80260221642271,14,164283.0,8.521879926711833,-12.280722289710877,24.166822525159763,13.630435523393235,-10.536387001766528,45.0,-12.280722289710877,0
31002,Paracatu,MG,Sudeste,2016,2024,82,233973.0,35.046778901839104,56,239301.0,23.401490173463547,-11.645288728375558,33.34088490128106,21.259949656439215,-12.080935244841843,45.0,-11.645288728375558,0
31003,Januária,MG,Sudeste,2016,2024,61,290597.0,20.9912696965213,33,282351.0,11.68758035211492,-9.30368934440638,15.486304371267513,11.358629599273526,-4.127674771993988,45.0,-9.30368934440638,0
31004,Janaúba,MG,Sudeste,2016,2024,118,259705.0,45.43616795980054,41,257088.0,15.947846651730147,-29.488321308070397,42.10191229966293,15.132524730164056,-26.96938756949887,45.0,-29.488321308070397,0
31005,Salinas,MG,Sudeste,2016,2024,23,222526.0,10.33587086452819,11,217162.0,5.065342923715936,-5.270527940812253,10.486325831116224,7.313575786151044,-3.1727500449651798,45.0,-5.270527940812253,0
31006,Pirapora,MG,Sudeste,2016,2024,103,174782.0,58.93055348948977,32,160601.0,19.92515613227813,-39.005397357211635,43.1047636485703,17.62291986606581,-25.481843782504487,45.0,-39.005397357211635,0
31007,Montes Claros,MG,Sudeste,2016,2024,110,649544.0,16.93495744707056,55,673471.0,8.166647116208418,-8.76831033086214,16.218402343661786,8.373308314291624,-7.845094029370163,45.0,-8.76831033086214,0
31008,Grão Mogol,MG,Sudeste,2016,2024,3,44945.0,6.6748247858493714,1,38054.0,2.627844641824775,-4.046980144024596,8.900360464598815,7.035502906542138,-1.864857558056677,45.0,-4.046980144024596,0
31009,Bocaiúva,MG,Sudeste,2016,2024,8,73308.0,10.912860806460413,10,71366.0,14.01227475268335,3.0994139462229366,14.551804423748544,13.267847031200764,-1.28395739254778,45.0,3.0994139462229366,0
31010,Diamantina,MG,Sudeste,2016,2024,10,85784.0,11.657185489135504,7,86401.0,8.101758081503686,-3.555427407631818,15.931982094006466,12.520443536712287,-3.411538557294179,45.0,-3.555427407631818,0
31011,Capelinha,MG,Sudeste,2016,2024,30,208481.0,14.389800509398938,10,188589.0,5.302536203065927,-9.087264306333012,13.111566640336935,8.029183405283739,-5.082383235053197,45.0,-9.087264306333012,0
31012,Araçuaí,MG,Sudeste,2016,2024,38,163540.0,23.235905588846766,31,145103.0,21.36413444243055,-1.871771146416215,32.205331409166696,19.915083012318405,-12.290248396848291,45.0,-1.871771146416215,0
31013,Pedra Azul,MG,Sudeste,2016,2024,31,84871.0,36.52602184491758,19,80805.0,23.51339644823959,-13.01262539667799,45.16605397932573,25.37036574917442,-19.79568823015131,45.0,-13.01262539667799,0
31014,Almenara,MG,Sudeste,2016,2024,47,188638.0,24.91544651660853,24,181088.0,13.253224951404842,-11.662221565203687,22.08937183127961,16.384636796356652,-5.704735034922958,45.0,-11.662221565203687,0
31015,Teófilo Otoni,MG,Sudeste,2016,2024,81,277875.0,29.149797570850204,62,265576.0,23.3454830255746,-5.804314545275602,27.711298652223203,19.702880561138038,-8.008418091085165,45.0,-5.804314545275602,0
31016,Nanuque,MG,Sudeste,2016,2024,32,122143.0,26.198799767485653,26,109810.0,23.677260723067114,-2.521539044418539,28.109205628390843,38.52769177846577,10.41848615007493,45.0,-2.521539044418539,0
31017,Ituiutaba,MG,Sudeste,2016,2024,21,152603.0,13.761197355228928,12,154413.0,7.771366400497367,-5.989830954731561,16.16528788411673,11.201159649469592,-4.964128234647138,45.0,-5.989830954731561,0
31018,Uberlândia,MG,Sudeste,2016,2024,156,899809.0,17.337012632680935,111,993750.0,11.169811320754716,-6.167201311926219,18.6735897271544,9.499514956831415,-9.174074770322985,45.0,-6.167201311926219,0
31019,Patrocínio,MG,Sudeste,2016,2024,39,210378.0,18.538060063314607,19,216488.0,8.776467979749455,-9.761592083565152,18.85656335171452,11.761357354729595,-7.095205996984925,45.0,-9.761592083565152,0
31020,Patos de Minas,MG,Sudeste,2016,2024,54,270777.0,19.9426096012586,42,302765.0,13.872145063002659,-6.070464538255941,17.236072637734686,14.650900044234449,-2.5851725935002374,45.0,-6.070464538255941,0
31021,Frutal,MG,Sudeste,2016,2024,36,196674.0,18.3044022087312,16,196597.0,8.138476172067733,-10.165926036663468,15.595070601596799,9.650721434510807,-5.944349167085992,45.0,-10.165926036663468,0
31022,Uberaba,MG,Sudeste,2016,2024,80,382056.0,20.93933873568273,45,416441.0,10.80585244968675,-10.133486285995978,21.902880359661,8.847045639696693,-13.055834719964308,45.0,-10.133486285995978,0
31023,Araxá,MG,Sudeste,2016,2024,30,224808.0,13.34472082844027,27,242100.0,11.152416356877323,-2.192304471562947,11.715627609137004,9.138718006578472,-2.5769096025585316,45.0,-2.192304471562947,0
31024,Três Marias,MG,Sudeste,2016,2024,32,103660.0,30.87015242137758,17,102530.0,16.580513020579343,-14.289639400798237,28.300551860761285,25.424876095003185,-2.8756757657581,45.0,-14.289639400798237,0
31025,Curvelo,MG,Sudeste,2016,2024,31,158727.0,19.530388654734228,27,158284.0,17.057946475954612,-2.472442178779616,18.27151470856934,15.16442724385467,-3.107087464714672,45.0,-2.472442178779616,0
31026,Bom Despacho,MG,Sudeste,2016,2024,26,177930.0,14.612488057101107,8,185246.0,4.318581777744189,-10.293906279356918,14.239462797529828,7.323210825170242,-6.9162519723595866,45.0,-10.293906279356918,0
