ano,uf,pib_estadual_reais_dez_2025,populacao,pib_per_capita_reais_dez_2025,custo_total_reais_dez_2025,custo_total_pib_pct,componente,valor_reais_dez_2025,participacao_pib_pct,composicao_total_pct,status_ano
2025,ES,243512152195.15,4275342.0,56957.35035820526,9024123833.813568,3.705820737267214,Judicial costs,1514978400.06,0.6221366721960965,16.788094090457253,Preliminary: state productive losses and the incarceration concept are under review
2025,ES,243512152195.15,4275342.0,56957.35035820526,9024123833.813568,3.705820737267214,Productive-capacity losses,899552130.5,0.36940749050548466,9.968304370218863,Preliminary: state productive losses and the incarceration concept are under review
2025,ES,243512152195.15,4275342.0,56957.35035820526,9024123833.813568,3.705820737267214,Insurance and material losses,1567742553.39866,0.6438046476392173,17.372795212808338,Preliminary: state productive losses and the incarceration concept are under review
2025,ES,243512152195.15,4275342.0,56957.35035820526,9024123833.813568,3.705820737267214,Private security,1117201185.5820003,0.4587866254357106,12.38016239754851,Preliminary: state productive losses and the incarceration concept are under review
2025,ES,243512152195.15,4275342.0,56957.35035820526,9024123833.813568,3.705820737267214,Public security,3036398823.76,1.2469188072908322,33.64757487461059,Preliminary: state productive losses and the incarceration concept are under review
2025,GO,390802484261.62,7558218.0,51705.63805669802,13604992187.360611,3.481296239215523,Medical and therapeutic services,1932112.049,0.0004943960508978139,0.014201493263590272,Preliminary: state productive losses and the incarceration concept are under review
2025,GO,390802484261.62,7558218.0,51705.63805669802,13604992187.360611,3.481296239215523,Incarceration and incarceration benefit,685886188.602528,0.1755071209177284,5.0414302276463925,Preliminary: state productive losses and the incarceration concept are under review
2025,GO,390802484261.62,7558218.0,51705.63805669802,13604992187.360611,3.481296239215523,Judicial costs,3545599899.5,0.9072613512677732,26.06102120950833,Preliminary: state productive losses and the incarceration concept are under review
2025,GO,390802484261.62,7558218.0,51705.63805669802,13604992187.360611,3.481296239215523,Productive-capacity losses,1220255597.0,0.3122435619378275,8.969175286507323,Preliminary: state productive losses and the incarceration concept are under review
2025,GO,390802484261.62,7558218.0,51705.63805669802,13604992187.360611,3.481296239215523,Insurance and material losses,656885082.709084,0.16808620957213183,4.828265049055649,Preliminary: state productive losses and the incarceration concept are under review
2025,GO,390802484261.62,7558218.0,51705.63805669802,13604992187.360611,3.481296239215523,Private security,2441989000.46,0.6248652705148178,17.949212809755753,Preliminary: state productive losses and the incarceration concept are under review
