microrregion_code,microrregion_name,uf,macroregion,year,homicide_count,population,homicide_rate_per_100k,percentile_unweighted,population_status,homicide_definition,sim_status
29014,Euclides da Cunha,BA,Nordeste,2024,60,320307.0,18.73202895971677,52.68817204301075,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29015,Ribeira do Pombal,BA,Nordeste,2024,91,314574.0,28.928010579386726,76.70250896057348,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29016,Serrinha,BA,Nordeste,2024,111,443438.0,25.03168424898182,70.07168458781362,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29017,Alagoinhas,BA,Nordeste,2024,106,322546.0,32.86352954307293,82.07885304659499,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29018,Entre Rios,BA,Nordeste,2024,44,116651.0,37.7193508842616,89.06810035842294,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29019,Catu,BA,Nordeste,2024,68,213506.0,31.849222035914682,81.18279569892474,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29020,Santo Antônio de Jesus,BA,Nordeste,2024,249,564958.0,44.07407276293105,95.3405017921147,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29021,Salvador,BA,Nordeste,2024,1850,3502264.0,52.82297393914337,98.02867383512545,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29022,Boquira,BA,Nordeste,2024,12,186614.0,6.430385715969863,10.03584229390681,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29023,Seabra,BA,Nordeste,2024,63,278550.0,22.617124394184167,63.44086021505376,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29024,Jequié,BA,Nordeste,2024,270,525768.0,51.353448669375084,97.4910394265233,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29025,Livramento do Brumado,BA,Nordeste,2024,1,101316.0,0.9870109360811717,0.35842293906810035,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29026,Guanambi,BA,Nordeste,2024,38,395576.0,9.606245070479503,22.580645161290324,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29027,Brumado,BA,Nordeste,2024,29,241206.0,12.022918169531438,30.28673835125448,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29028,Vitória da Conquista,BA,Nordeste,2024,189,707359.0,26.71910585713902,73.11827956989248,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29029,Itapetinga,BA,Nordeste,2024,53,200122.0,26.48384485463867,72.93906810035843,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29030,Valença,BA,Nordeste,2024,137,273503.0,50.090858235558656,97.31182795698925,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29031,Ilhéus-Itabuna,BA,Nordeste,2024,491,987326.0,49.730281588857174,97.1326164874552,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29032,Porto Seguro,BA,Nordeste,2024,482,839409.0,57.42135240389369,98.74551971326164,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31001,Unaí,MG,Sudeste,2024,14,164283.0,8.521879926711833,16.845878136200717,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31002,Paracatu,MG,Sudeste,2024,56,239301.0,23.401490173463547,64.87455197132617,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31003,Januária,MG,Sudeste,2024,33,282351.0,11.68758035211492,29.92831541218638,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31004,Janaúba,MG,Sudeste,2024,41,257088.0,15.947846651730147,41.39784946236559,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31005,Salinas,MG,Sudeste,2024,11,217162.0,5.065342923715936,6.093189964157706,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31006,Pirapora,MG,Sudeste,2024,32,160601.0,19.92515613227813,55.7347670250896,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31007,Montes Claros,MG,Sudeste,2024,55,673471.0,8.166647116208418,16.308243727598565,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31008,Grão Mogol,MG,Sudeste,2024,1,38054.0,2.627844641824775,1.075268817204301,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31009,Bocaiúva,MG,Sudeste,2024,10,71366.0,14.01227475268335,36.37992831541219,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31010,Diamantina,MG,Sudeste,2024,7,86401.0,8.101758081503686,15.949820788530467,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31011,Capelinha,MG,Sudeste,2024,10,188589.0,5.302536203065927,6.451612903225806,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31012,Araçuaí,MG,Sudeste,2024,31,145103.0,21.36413444243055,59.85663082437276,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31013,Pedra Azul,MG,Sudeste,2024,19,80805.0,23.51339644823959,65.41218637992831,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31014,Almenara,MG,Sudeste,2024,24,181088.0,13.253224951404842,34.40860215053763,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31015,Teófilo Otoni,MG,Sudeste,2024,62,265576.0,23.3454830255746,64.69534050179212,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31016,Nanuque,MG,Sudeste,2024,26,109810.0,23.677260723067114,65.94982078853046,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31017,Ituiutaba,MG,Sudeste,2024,12,154413.0,7.771366400497367,14.874551971326165,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31018,Uberlândia,MG,Sudeste,2024,111,993750.0,11.169811320754716,27.77777777777778,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31019,Patrocínio,MG,Sudeste,2024,19,216488.0,8.776467979749455,18.100358422939067,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31020,Patos de Minas,MG,Sudeste,2024,42,302765.0,13.872145063002659,35.842293906810035,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31021,Frutal,MG,Sudeste,2024,16,196597.0,8.138476172067733,16.129032258064516,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31022,Uberaba,MG,Sudeste,2024,45,416441.0,10.80585244968675,26.881720430107528,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31023,Araxá,MG,Sudeste,2024,27,242100.0,11.152416356877323,27.59856630824373,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31024,Três Marias,MG,Sudeste,2024,17,102530.0,16.580513020579343,43.54838709677419,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31025,Curvelo,MG,Sudeste,2024,27,158284.0,17.057946475954612,46.415770609319,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31026,Bom Despacho,MG,Sudeste,2024,8,185246.0,4.318581777744189,3.4050179211469533,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31027,Sete Lagoas,MG,Sudeste,2024,77,438591.0,17.556219803871944,48.74551971326165,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31028,Conceição do Mato Dentro,MG,Sudeste,2024,6,91794.0,6.536374926465782,10.75268817204301,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31029,Pará de Minas,MG,Sudeste,2024,27,145857.0,18.511281597729283,51.7921146953405,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31030,Belo Horizonte,MG,Sudeste,2024,687,5232475.0,13.129541947166494,33.87096774193548,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31031,Itabira,MG,Sudeste,2024,44,408219.0,10.778528191975386,26.70250896057348,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31032,Itaguara,MG,Sudeste,2024,3,72800.0,4.1208791208791204,3.046594982078853,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31033,Ouro Preto,MG,Sudeste,2024,19,201132.0,9.446532625340572,21.863799283154123,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31034,Conselheiro Lafaiete,MG,Sudeste,2024,20,281725.0,7.09912148371639,12.007168458781361,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31035,Guanhães,MG,Sudeste,2024,16,127089.0,12.58960256198412,32.437275985663085,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31036,Peçanha,MG,Sudeste,2024,5,76860.0,6.505334374186833,10.57347670250896,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31037,Governador Valadares,MG,Sudeste,2024,154,411896.0,37.38807854409851,88.17204301075269,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31038,Mantena,MG,Sudeste,2024,11,61688.0,17.83166904422254,49.2831541218638,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31039,Ipatinga,MG,Sudeste,2024,118,549620.0,21.469378843564645,60.39426523297491,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31040,Caratinga,MG,Sudeste,2024,45,266075.0,16.91252466409847,45.51971326164875,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31041,Aimorés,MG,Sudeste,2024,36,153184.0,23.501148945059537,65.23297491039426,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31042,Piuí,MG,Sudeste,2024,5,88499.0,5.649781353461621,8.064516129032258,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31043,Divinópolis,MG,Sudeste,2024,67,593428.0,11.290333452415457,28.49462365591398,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31044,Formiga,MG,Sudeste,2024,12,166022.0,7.22795774054041,13.082437275985663,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31045,Campo Belo,MG,Sudeste,2024,14,116857.0,11.980454743832205,30.107526881720432,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31046,Oliveira,MG,Sudeste,2024,11,130103.0,8.454839627064711,16.487455197132615,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31047,Passos,MG,Sudeste,2024,14,242135.0,5.7818985276808395,8.422939068100359,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31048,São Sebastião do Paraíso,MG,Sudeste,2024,14,283840.0,4.932356257046223,5.555555555555555,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31049,Alfenas,MG,Sudeste,2024,13,240400.0,5.40765391014975,6.810035842293907,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31050,Varginha,MG,Sudeste,2024,44,476881.0,9.226620477645367,20.60931899641577,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31051,Poços de Caldas,MG,Sudeste,2024,27,378254.0,7.138060668228228,12.544802867383513,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31052,Pouso Alegre,MG,Sudeste,2024,30,415791.0,7.215163387374907,12.903225806451612,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31053,Santa Rita do Sapucaí,MG,Sudeste,2024,5,150692.0,3.318026172590449,1.7921146953405018,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31054,São Lourenço,MG,Sudeste,2024,10,219569.0,4.5543769840004735,4.480286738351254,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31055,Andrelândia,MG,Sudeste,2024,11,76029.0,14.46816346394139,38.17204301075269,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31056,Itajubá,MG,Sudeste,2024,9,200761.0,4.482942404152201,3.942652329749104,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31057,Lavras,MG,Sudeste,2024,9,170859.0,5.267501272979474,6.272401433691757,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31058,São João Del Rei,MG,Sudeste,2024,24,199084.0,12.055212874967351,30.64516129032258,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31059,Barbacena,MG,Sudeste,2024,21,228405.0,9.194194522886978,19.892473118279568,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31060,Ponte Nova,MG,Sudeste,2024,31,187871.0,16.500683979964975,43.01075268817204,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31061,Manhuaçu,MG,Sudeste,2024,79,308027.0,25.64710236440312,71.14695340501792,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31062,Viçosa,MG,Sudeste,2024,54,228773.0,23.60418406018193,65.59139784946237,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31063,Muriaé,MG,Sudeste,2024,26,289220.0,8.989696424866883,19.17562724014337,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31064,Ubá,MG,Sudeste,2024,71,285906.0,24.833336830986408,69.17562724014337,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31065,Juiz de Fora,MG,Sudeste,2024,57,783380.0,7.2761622711838445,13.440860215053764,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
31066,Cataguases,MG,Sudeste,2024,28,213237.0,13.130929435323138,34.05017921146953,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32001,Barra de São Francisco,ES,Sudeste,2024,41,93652.0,43.77909708281724,94.80286738351255,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32002,Nova Venécia,ES,Sudeste,2024,39,134058.0,29.091885601754466,77.06093189964157,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32003,Colatina,ES,Sudeste,2024,53,221822.0,23.89303134946038,66.30824372759857,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32004,Montanha,ES,Sudeste,2024,18,56933.0,31.616110164579418,81.00358422939068,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32005,São Mateus,ES,Sudeste,2024,72,215592.0,33.39641545140822,82.61648745519713,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32006,Linhares,ES,Sudeste,2024,103,378480.0,27.2141196364405,74.19354838709677,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32007,Afonso Cláudio,ES,Sudeste,2024,26,151991.0,17.106276029501746,46.774193548387096,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32008,Santa Teresa,ES,Sudeste,2024,20,118925.0,16.817321841496742,45.16129032258065,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32009,Vitória,ES,Sudeste,2024,507,1871900.0,27.08478016988087,73.65591397849462,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32010,Guarapari,ES,Sudeste,2024,43,229855.0,18.707445998564314,52.5089605734767,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32011,Alegre,ES,Sudeste,2024,26,175327.0,14.829433002332784,38.70967741935484,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32012,Cachoeiro de Itapemirim,ES,Sudeste,2024,52,350167.0,14.850057258393852,38.888888888888886,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
32013,Itapemirim,ES,Sudeste,2024,24,103427.0,23.20477244820018,64.33691756272401,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33001,Itaperuna,RJ,Sudeste,2024,74,210460.0,35.16107573885774,84.94623655913979,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33002,Santo Antônio de Pádua,RJ,Sudeste,2024,20,129545.0,15.438650661932147,39.96415770609319,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33003,Campos dos Goytacazes,RJ,Sudeste,2024,162,659687.0,24.557100564358553,67.38351254480287,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33004,Macaé,RJ,Sudeste,2024,54,323358.0,16.6997569257603,44.2652329749104,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33005,Três Rios,RJ,Sudeste,2024,41,166336.0,24.648903424393996,67.92114695340501,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33006,Cantagalo-Cordeiro,RJ,Sudeste,2024,8,64781.0,12.349299949059137,31.36200716845878,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33007,Nova Friburgo,RJ,Sudeste,2024,29,260108.0,11.149214941485845,27.419354838709676,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33008,Santa Maria Madalena,RJ,Sudeste,2024,3,29230.0,10.263427984946972,24.910394265232974,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33009,Bacia de São João,RJ,Sudeste,2024,43,238688.0,18.01514948384502,49.82078853046595,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33010,Lagos,RJ,Sudeste,2024,208,686509.0,30.298218959984503,78.31541218637993,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33011,Vale do Paraíba Fluminense,RJ,Sudeste,2024,181,739203.0,24.485831361615144,67.02508960573476,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33012,Barra do Piraí,RJ,Sudeste,2024,23,179227.0,12.832887901934418,33.333333333333336,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33013,Baía da Ilha Grande,RJ,Sudeste,2024,49,226734.0,21.611227253080703,60.93189964157706,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33014,Vassouras,RJ,Sudeste,2024,34,169725.0,20.032405361614376,55.913978494623656,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33015,Serrana,RJ,Sudeste,2024,49,494474.0,9.909520015208079,23.655913978494624,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33016,Macacu-Caceribu,RJ,Sudeste,2024,20,118950.0,16.813787305590584,44.982078853046595,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33017,Itaguaí,RJ,Sudeste,2024,54,252341.0,21.399614014369444,60.03584229390681,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
33018,Rio de Janeiro,RJ,Sudeste,2024,2363,12270323.0,19.25784675757924,53.763440860215056,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35001,Jales,SP,Sudeste,2024,5,163205.0,3.0636316289329373,1.2544802867383513,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35002,Fernandópolis,SP,Sudeste,2024,8,118731.0,6.737920172490757,11.290322580645162,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35003,Votuporanga,SP,Sudeste,2024,9,160971.0,5.591069198799784,7.706093189964157,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35004,São José do Rio Preto,SP,Sudeste,2024,82,925410.0,8.860937314271512,18.63799283154122,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35005,Catanduva,SP,Sudeste,2024,21,224240.0,9.364966107741706,21.14695340501792,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35006,Auriflama,SP,Sudeste,2024,4,43593.0,9.175785103112885,19.71326164874552,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35007,Nhandeara,SP,Sudeste,2024,4,67427.0,5.932341643555253,8.78136200716846,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35008,Novo Horizonte,SP,Sudeste,2024,2,87843.0,2.2767892717689513,0.8960573476702509,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35009,Barretos,SP,Sudeste,2024,7,152223.0,4.598516649914927,4.659498207885305,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35010,São Joaquim da Barra,SP,Sudeste,2024,14,217836.0,6.426853229034687,9.85663082437276,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35011,Ituverava,SP,Sudeste,2024,5,93969.0,5.320903702284796,6.630824372759856,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35012,Franca,SP,Sudeste,2024,24,437336.0,5.487771416027951,7.168458781362007,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35013,Jaboticabal,SP,Sudeste,2024,34,420590.0,8.083882165529376,15.770609318996415,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35014,Ribeirão Preto,SP,Sudeste,2024,92,1206706.0,7.624060873153859,14.336917562724015,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35015,Batatais,SP,Sudeste,2024,5,113180.0,4.4177416504682805,3.5842293906810037,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35016,Andradina,SP,Sudeste,2024,21,192245.0,10.923561080912377,27.060931899641577,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
35017,Araçatuba,SP,Sudeste,2024,60,288230.0,20.816708878326338,58.064516129032256,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
