crime,year,uf,reporting_status,months_present,months_numeric,count_reported,measurement_concept,value_field,raw_labels,definition_version_flag,comparability_class
Homicídio doloso,2022,AL,FULL_12_MONTHS,12,12,1076,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,AM,FULL_12_MONTHS,12,12,1321,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,AP,FULL_12_MONTHS,12,12,190,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,BA,FULL_12_MONTHS,12,12,4937,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,CE,FULL_12_MONTHS,12,12,2881,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,DF,FULL_12_MONTHS,12,12,259,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,ES,FULL_12_MONTHS,12,12,968,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,GO,FULL_12_MONTHS,12,12,1133,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,MA,FULL_12_MONTHS,12,12,1632,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,MG,FULL_12_MONTHS,12,12,2495,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,MS,FULL_12_MONTHS,12,12,448,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,MT,FULL_12_MONTHS,12,12,876,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,PA,FULL_12_MONTHS,12,12,2286,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,PB,FULL_12_MONTHS,12,12,973,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,PE,FULL_12_MONTHS,12,12,3145,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,PI,FULL_12_MONTHS,12,12,732,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,PR,FULL_12_MONTHS,12,12,1948,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,RJ,FULL_12_MONTHS,12,12,3344,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,RN,FULL_12_MONTHS,12,12,985,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,RO,FULL_12_MONTHS,12,12,472,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,RR,FULL_12_MONTHS,12,12,175,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,RS,FULL_12_MONTHS,12,12,1761,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,SC,FULL_12_MONTHS,12,12,535,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,SE,FULL_12_MONTHS,12,12,560,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,SP,FULL_12_MONTHS,12,12,2849,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2022,TO,FULL_12_MONTHS,12,12,400,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,AC,FULL_12_MONTHS,12,12,180,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,AL,FULL_12_MONTHS,12,12,1096,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,AM,FULL_12_MONTHS,12,12,1254,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,AP,FULL_12_MONTHS,12,12,302,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,BA,FULL_12_MONTHS,12,12,4614,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,CE,FULL_12_MONTHS,12,12,2893,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,DF,FULL_12_MONTHS,12,12,234,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,ES,FULL_12_MONTHS,12,12,942,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,GO,FULL_12_MONTHS,12,12,1020,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,MA,FULL_12_MONTHS,12,12,1717,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,MG,FULL_12_MONTHS,12,12,2625,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,MS,FULL_12_MONTHS,12,12,453,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,MT,FULL_12_MONTHS,12,12,874,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,PA,FULL_12_MONTHS,12,12,2038,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,PB,FULL_12_MONTHS,12,12,933,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,PE,FULL_12_MONTHS,12,12,3335,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,PI,FULL_12_MONTHS,12,12,649,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,PR,FULL_12_MONTHS,12,12,1756,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,RJ,FULL_12_MONTHS,12,12,3579,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,RN,FULL_12_MONTHS,12,12,814,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,RO,FULL_12_MONTHS,12,12,418,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,RR,FULL_12_MONTHS,12,12,142,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,RS,FULL_12_MONTHS,12,12,1672,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,SC,FULL_12_MONTHS,12,12,513,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,SE,FULL_12_MONTHS,12,12,435,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,SP,FULL_12_MONTHS,12,12,2507,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2023,TO,FULL_12_MONTHS,12,12,344,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,AC,FULL_12_MONTHS,12,12,157,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,AL,FULL_12_MONTHS,12,12,1029,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,AM,FULL_12_MONTHS,12,12,1055,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,AP,FULL_12_MONTHS,12,12,217,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,BA,FULL_12_MONTHS,12,12,4207,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,CE,FULL_12_MONTHS,12,12,3178,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,DF,FULL_12_MONTHS,12,12,211,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,ES,FULL_12_MONTHS,12,12,815,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,GO,FULL_12_MONTHS,12,12,903,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,MA,FULL_12_MONTHS,12,12,1912,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,MG,FULL_12_MONTHS,12,12,2766,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,MS,FULL_12_MONTHS,12,12,421,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,MT,FULL_12_MONTHS,12,12,855,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,PA,FULL_12_MONTHS,12,12,1804,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,PB,FULL_12_MONTHS,12,12,955,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,PE,FULL_12_MONTHS,12,12,3209,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,PI,FULL_12_MONTHS,12,12,584,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,PR,FULL_12_MONTHS,12,12,1554,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,RJ,FULL_12_MONTHS,12,12,3238,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,RN,FULL_12_MONTHS,12,12,636,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,RO,FULL_12_MONTHS,12,12,418,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,RR,FULL_12_MONTHS,12,12,111,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,RS,FULL_12_MONTHS,12,12,1418,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,SC,FULL_12_MONTHS,12,12,512,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,SE,FULL_12_MONTHS,12,12,355,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,SP,FULL_12_MONTHS,12,12,2377,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2024,TO,FULL_12_MONTHS,12,12,239,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,AC,FULL_12_MONTHS,12,12,164,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,AL,FULL_12_MONTHS,12,12,903,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,AM,FULL_12_MONTHS,12,12,708,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,AP,FULL_12_MONTHS,12,12,185,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,BA,FULL_12_MONTHS,12,12,3663,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,CE,FULL_12_MONTHS,12,12,2927,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,DF,FULL_12_MONTHS,12,12,221,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,ES,FULL_12_MONTHS,12,12,762,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,GO,FULL_12_MONTHS,12,12,757,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,MA,FULL_12_MONTHS,12,12,1815,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,MG,FULL_12_MONTHS,12,12,2317,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,MS,FULL_12_MONTHS,12,12,309,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,MT,FULL_12_MONTHS,12,12,675,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,PA,FULL_12_MONTHS,12,12,1656,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,PB,FULL_12_MONTHS,12,12,899,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,PE,FULL_12_MONTHS,12,12,2883,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,PI,FULL_12_MONTHS,12,12,489,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,PR,FULL_12_MONTHS,12,12,1183,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,RJ,FULL_12_MONTHS,12,12,3342,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,RN,FULL_12_MONTHS,12,12,824,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,RO,FULL_12_MONTHS,12,12,414,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,RR,FULL_12_MONTHS,12,12,127,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,RS,FULL_12_MONTHS,12,12,1052,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,SC,FULL_12_MONTHS,12,12,429,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,SE,FULL_12_MONTHS,12,12,284,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,SP,FULL_12_MONTHS,12,12,2257,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Homicídio doloso,2025,TO,FULL_12_MONTHS,12,12,247,vítimas,total_vitima,Homicídio doloso,standard_vde_indicator,COMPARABLE
Latrocínio,2015,AC,FULL_12_MONTHS,12,12,12,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,AL,FULL_12_MONTHS,12,12,55,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,AM,FULL_12_MONTHS,12,12,74,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,AP,FULL_12_MONTHS,12,12,21,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,BA,FULL_12_MONTHS,12,12,207,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,CE,FULL_12_MONTHS,12,12,65,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,DF,FULL_12_MONTHS,12,12,50,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,ES,NOT_REPORTED,0,0,,vítimas,total_vitima,,standard_vde_indicator,COMPARABLE
Latrocínio,2015,GO,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,MA,FULL_12_MONTHS,12,12,116,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,MG,FULL_12_MONTHS,12,12,91,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,MS,FULL_12_MONTHS,12,12,46,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,MT,FULL_12_MONTHS,12,12,52,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,PA,FULL_12_MONTHS,12,12,191,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,PB,FULL_12_MONTHS,12,12,48,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,PE,FULL_12_MONTHS,12,12,116,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,PI,FULL_12_MONTHS,12,12,47,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,PR,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,RJ,FULL_12_MONTHS,12,12,133,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,RN,FULL_12_MONTHS,12,12,58,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,RO,FULL_12_MONTHS,12,12,16,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,RR,FULL_12_MONTHS,12,12,9,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,RS,FULL_12_MONTHS,12,12,112,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,SC,FULL_12_MONTHS,12,12,71,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,SE,FULL_12_MONTHS,12,12,47,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,SP,FULL_12_MONTHS,12,12,356,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2015,TO,FULL_12_MONTHS,12,12,8,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,AC,FULL_12_MONTHS,12,12,13,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,AL,FULL_12_MONTHS,12,12,60,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,AM,FULL_12_MONTHS,12,12,92,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,AP,FULL_12_MONTHS,12,12,26,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,BA,FULL_12_MONTHS,12,12,212,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,CE,FULL_12_MONTHS,12,12,88,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,DF,FULL_12_MONTHS,12,12,47,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,ES,FULL_12_MONTHS,12,12,56,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,GO,FULL_12_MONTHS,12,12,93,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,MA,FULL_12_MONTHS,12,12,113,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,MG,FULL_12_MONTHS,12,12,117,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,MS,FULL_12_MONTHS,12,12,46,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,MT,FULL_12_MONTHS,12,12,63,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,PA,FULL_12_MONTHS,12,12,199,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,PB,FULL_12_MONTHS,12,12,33,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,PE,FULL_12_MONTHS,12,12,169,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,PI,FULL_12_MONTHS,12,12,49,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,PR,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,RJ,FULL_12_MONTHS,12,12,239,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,RN,FULL_12_MONTHS,12,12,57,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,RO,FULL_12_MONTHS,12,12,32,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,RR,FULL_12_MONTHS,12,12,5,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,RS,FULL_12_MONTHS,12,12,126,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,SC,FULL_12_MONTHS,12,12,60,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,SE,FULL_12_MONTHS,12,12,49,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,SP,FULL_12_MONTHS,12,12,361,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2016,TO,FULL_12_MONTHS,12,12,16,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2017,AC,FULL_12_MONTHS,12,12,25,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2017,AL,FULL_12_MONTHS,12,12,59,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
