iso3,country,region,subregion,year,homicide_rate_per_100k,source,status
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,2022,23.5498132071634,OAS/CTS,observed_official_unodc
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,2023,64.1601437187219,OAS/CTS,observed_official_unodc
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,2024,59.7741391456568,OAS/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2003,0.81369986339581,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2004,0.880428906223651,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2005,0.858964633866176,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2006,0.865877155391301,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2007,0.893348650348504,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2008,0.888451063800414,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2009,1.09643755353408,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2010,0.993727389936438,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2011,0.820312091704541,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2012,0.877023564282435,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2013,0.702999427944201,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2014,0.745957747469183,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2015,0.73552614730237,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2016,0.693986349015599,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2017,0.584621875068617,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2018,0.59836299503258,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2019,0.573715197653771,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2020,0.593924062354197,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2021,0.472531479878428,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2022,0.49630655708926,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2023,0.477306316584835,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KOR,Republic of Korea,Asia,Eastern Asia,2024,0.489195262192225,NP Adjusted/SDG Adjusted/GSH 2019 Revision/CTS,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2003,1.37448510129244,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2004,1.99321334034512,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2005,1.83298551315547,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2006,1.90296284972493,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2007,2.35257855568823,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2008,1.43319401807446,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2009,1.75282705964334,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2010,2.03847866298902,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2011,1.88329056827335,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2012,1.8279755171148,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2017,1.10718395103166,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2018,0.855810403300653,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2019,0.360182418888326,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2020,0.249991818449578,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2021,1.00900271203877,NP/CTS/SAS/NSO/NSO,observed_official_unodc
KWT,Kuwait,Asia,Western Asia,2022,0.784397377454524,NP/CTS/SAS/NSO/NSO,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2008,3.71546935666648,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2009,2.90448074244136,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2010,3.2333006961713,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2011,3.29669003490076,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2012,3.70530098694703,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2013,4.10903820386976,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2014,3.78131966638362,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2015,3.56896263234324,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2016,3.7165552530385,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2017,3.99342351327765,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2018,2.87427415177788,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2019,3.14085853124481,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2020,2.24466989542556,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2021,3.32276954940534,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2022,3.09862227072088,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2023,2.73664510692618,CTS/SDG/External,observed_official_unodc
LBN,Lebanon,Asia,Western Asia,2024,2.63522243473368,CTS/SDG/External,observed_official_unodc
LBR,Liberia,Africa,Sub-Saharan Africa,2007,2.72550152294211,UNMIL,observed_official_unodc
LBR,Liberia,Africa,Sub-Saharan Africa,2008,4.63229096754295,UNMIL,observed_official_unodc
LBR,Liberia,Africa,Sub-Saharan Africa,2009,3.67737734519985,UNMIL,observed_official_unodc
LBR,Liberia,Africa,Sub-Saharan Africa,2010,3.17820882063815,UNMIL,observed_official_unodc
LBR,Liberia,Africa,Sub-Saharan Africa,2011,3.81410073040029,UNMIL,observed_official_unodc
LBR,Liberia,Africa,Sub-Saharan Africa,2012,3.08709483452429,UNMIL,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2003,22.0892097278425,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2004,22.5281449594798,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2005,24.7809754638122,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2006,25.8042835110628,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2007,17.286805994349,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2008,23.103238896376,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2009,22.9589358827564,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2010,25.7450711353869,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2011,26.7751642889157,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2012,22.5973642202606,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2013,19.0345997110202,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2014,19.5246886817102,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2015,16.0087361960384,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2016,17.079808250686,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2017,27.7869140647152,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2018,20.9019472706011,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2019,25.8919349436991,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2020,29.1724286888396,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2021,39.2108535642666,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2022,36.9166745907004,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2023,39.0440891432332,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LCA,Saint Lucia,Americas,Latin America and the Caribbean,2024,40.6134296928679,OAS/MD/GSH 2019 Revision/CTS,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2003,0.0,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2004,2.90794887825872,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2007,0.0,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2008,2.82139179257128,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2009,0.0,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2010,2.77789352334125,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2011,0.0,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2012,0.0,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2013,0.0,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2014,2.69088462832156,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2015,0.0,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2016,0.0,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2017,2.64197302545541,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2018,2.62271004629083,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2019,2.60145681581686,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2020,2.57951350375319,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2021,5.12242598094458,Eurostat/CTS/NSO,observed_official_unodc
LIE,Liechtenstein,Europe,Western Europe,2024,2.50815149235014,Eurostat/CTS/NSO,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2005,6.02972088501167,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2006,10.0430361788586,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2008,9.70460670215069,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2009,5.2947435337523,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2010,3.65437400070472,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2011,3.48421308761825,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2012,3.19327967678719,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2013,2.89809922614196,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2014,2.56642825955881,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2015,2.24114421871193,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2016,2.41890147871327,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2017,2.20033736695316,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2018,2.3097886777035,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2019,3.31094038448808,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2021,2.46251471121266,NP/CTS/GSH 2019 Revision,observed_official_unodc
LKA,Sri Lanka,Asia,Southern Asia,2022,2.50930973618747,NP/CTS/GSH 2019 Revision,observed_official_unodc
LSO,Lesotho,Africa,Sub-Saharan Africa,2007,45.820633466418,CTS/NP,observed_official_unodc
LSO,Lesotho,Africa,Sub-Saharan Africa,2008,38.2397413122181,CTS/NP,observed_official_unodc
LSO,Lesotho,Africa,Sub-Saharan Africa,2023,25.1787605473914,CTS/NP,observed_official_unodc
LSO,Lesotho,Africa,Sub-Saharan Africa,2024,22.2039447297183,CTS/NP,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2004,10.1578494263184,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2005,11.1971869776715,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2006,8.80785660809442,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2007,8.57220488869441,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2008,9.31692408317012,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2009,7.96648008664495,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2010,7.06971693208504,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2011,6.96681994220841,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2012,6.75962941837572,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2013,6.69289628495243,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2014,5.42076007920446,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2015,5.91926942449559,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2016,5.33266506558917,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2017,3.53442753319048,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2018,3.28280899974951,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2019,3.36307869103253,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2020,3.6126075712028,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2021,2.57650105788629,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2022,2.37848472418186,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2023,2.62779952622526,CTS,observed_official_unodc
LTU,Lithuania,Europe,Northern Europe,2024,2.65817031491798,CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2003,0.6639547802531,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2004,0.436399659171866,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2005,0.859543131337116,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2006,1.48033480943861,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2007,1.45751348199971,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2008,1.63602360373054,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2009,1.00364020301634,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2010,1.97079284996354,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2011,0.771331163321661,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2012,0.0,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2013,0.18404224873862,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2014,0.719063635334068,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2015,0.877907630070794,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2016,0.856889217934349,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2017,0.335291716366678,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2018,0.493339099919257,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2019,0.644991719918795,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2020,0.475739656230524,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2021,0.624732536382861,UNECE/CTS,observed_official_unodc
LUX,Luxembourg,Europe,Western Europe,2022,1.5306610542428,UNECE/CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2012,3.44042305407829,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2013,2.48384260386188,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2014,3.20938906771761,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2015,3.38748763187818,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2016,3.52065424981236,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2017,4.16968239374774,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2018,4.35777769938389,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2019,3.39556267869149,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2020,3.68203328189884,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2021,1.5379826017044,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2022,2.23278008232579,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2023,1.80620868297638,CTS,observed_official_unodc
LVA,Latvia,Europe,Northern Europe,2024,2.77796846631833,CTS,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2003,1.70556418997427,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2004,0.829531314807134,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2005,0.807411227658679,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2006,1.9656154882638,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2007,1.14881896623525,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2008,0.746366129905025,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2009,0.909946258573969,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2010,0.355362554203895,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2011,0.694887797335974,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2012,0.680914229490225,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2013,0.167016566373219,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2014,0.163852768456376,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2015,0.160725450392893,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2016,0.157651248637302,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2017,0.309332005267924,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2018,0.303595174051113,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2019,0.29807414296232,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2020,0.29279726058883,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2021,0.432026405453901,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2022,0.283947120527744,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2023,0.560293537784445,NP/CTS/SDG,observed_official_unodc
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,2024,0.138838367149732,NP/CTS/SDG,observed_official_unodc
MAF,Saint Martin (French Part),Americas,Latin America and the Caribbean,2011,21.5816663744149,GOV,observed_official_unodc
MAF,Saint Martin (French Part),Americas,Latin America and the Caribbean,2012,5.36545452106612,GOV,observed_official_unodc
MAF,Saint Martin (French Part),Americas,Latin America and the Caribbean,2013,21.3797987626441,GOV,observed_official_unodc
MAF,Saint Martin (French Part),Americas,Latin America and the Caribbean,2014,21.3615305536642,GOV,observed_official_unodc
MAF,Saint Martin (French Part),Americas,Latin America and the Caribbean,2015,16.0560892718564,GOV,observed_official_unodc
MAF,Saint Martin (French Part),Americas,Latin America and the Caribbean,2016,26.8997982515131,GOV,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2003,1.7246384434996,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2004,1.56912399329637,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2005,1.54489022780839,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2006,1.61839760600646,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2007,1.65777028677951,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2008,1.34781265903932,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2009,1.34870280078742,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2010,1.38910211811739,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2011,1.33991288287498,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2012,1.14824532150367,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2013,1.26969766486025,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2014,1.03786663735302,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2015,1.24539159959094,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2016,1.69600616957935,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2017,2.14690397826667,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2018,1.42300060045045,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2019,2.77264595868349,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2020,2.93295948896857,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2021,1.93752077304373,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2022,1.65554646642091,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2023,1.70500474577332,UNSDC/CTS/SDG,observed_official_unodc
MAR,Morocco,Africa,Northern Africa,2024,1.66749065213931,UNSDC/CTS/SDG,observed_official_unodc
MCO,Monaco,Europe,Western Europe,2007,0.0,UNSDC,observed_official_unodc
MCO,Monaco,Europe,Western Europe,2008,0.0,UNSDC,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2003,7.78918984978218,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2004,6.84513524022656,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2005,7.42102283004968,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2006,6.68142956581036,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2007,5.6343213777967,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2008,6.2442055888815,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2009,6.63750839806703,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2010,7.29627258213572,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2011,6.07207895051986,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2012,6.57549697046181,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2013,6.71802976908606,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2014,4.81645276331263,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2015,5.74963619861434,UNSDC/CTS/NSO/SDG,observed_official_unodc
